primary_url	fi_url	title	languages	question	alt_question
https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Gogebic	https://fi.wikipedia.org/wiki/Gogebicin_piirikunta	Gogebicin piirikunta	fr,en,fi,sv,zh	Missä Yhdysvaltain osavaltiossa Gogebicin piirikunta sijaitsee?	Mikä on Gogebicin piirikunnan suurin kaupunki?
https://zh.wikipedia.org/wiki/%E6%B4%A5%E5%B7%B4%E5%B8%83%E9%9F%A6%E5%8E%86%E5%8F%B2	https://fi.wikipedia.org/wiki/Zimbabwen_historia	Zimbabwen historia	zh,en,fi,fr	Mikä kansa saapui 900-luvun tienoilla Mapungubwen alueelle?	Minkä niminen kansallinen vapautusliike Zimbabwessa toimi 1950-luvulla?
https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%A1%8C%E6%98%9F8903	X	小行星8903	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E7%BA%A6%E7%BF%B0%C2%B7%E5%85%8B%E9%87%8C%E6%96%AF%E6%89%98%E5%BC%97%C2%B7%E5%A8%81%E5%88%A9%E6%96%AF	X	约翰·克里斯托弗·威利斯	zh,en,fr,sv		
https://en.wikipedia.org/wiki/Aloadae	https://fi.wikipedia.org/wiki/Aloadit	Aloadit	en,fr,fi,zh	Kuka oli kreikkalaisen mytologian mukaan Aloeidien äiti?	Kuka surmasi Aloeidit?
https://sv.wikipedia.org/wiki/Retronym	X	Retronym	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E9%9F%A6%E5%BB%96%E5%A4%AB%E9%87%91%E6%B4%9E%E7%A9%B4	X	韦廖夫金洞穴	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E9%98%BF%E5%B0%94%E5%8D%91%E6%96%AF%E5%B8%A6	X	阿尔卑斯带	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E5%B0%8F%E9%87%8E%E8%B2%93%E7%9A%84%E5%85%AC%E8%B7%AF%E6%AD%B7%E9%9A%AA%E8%A8%98	X	小野貓的公路歷險記	zh,en,fr,sv		
https://en.wikipedia.org/wiki/Swea_City,_Iowa	X	Swea City, Iowa	en,fr,zh		
https://fr.wikipedia.org/wiki/Gare_de_Walthamstow_Central	X	Gare de Walthamstow Central	fr,en,zh		
https://fr.wikipedia.org/wiki/Amyema	X	Amyema	fr,en,sv,zh		
https://fr.wikipedia.org/wiki/Marko_Kiprusoff	https://fi.wikipedia.org/wiki/Marko_Kiprusoff	Marko Kiprusoff	fr,en,fi,sv,zh	Montako maalia Marko Kiprusoff teki NHL-urallaan?
https://zh.wikipedia.org/wiki/%E6%B3%95%E5%9C%8B%E8%88%AA%E7%A9%BA296%E8%99%9F%E7%8F%AD%E6%A9%9F%E7%A9%BA%E9%9B%A3	https://fi.wikipedia.org/wiki/Air_Francen_lento_296	Air Francen lento 296	zh,en,fi,fr	Mistä Air Francen lento 296 tunnetaan?	Mitkä syyt mahdollisesti aiheuttivat Air Francen lennon 296 onnettomuuden?
https://en.wikipedia.org/wiki/JL-2	X	JL-2	en,fr,sv,zh		
https://zh.wikipedia.org/wiki/%E7%90%86%E6%9F%A5%E5%BE%B7%C2%B7%E6%B2%83%E6%81%A9%C2%B7%E6%96%AF%E5%AE%BE%E5%A1%9E	X	理查德·沃恩·斯宾塞	zh,en,fr		
https://en.wikipedia.org/wiki/BMW_X2	https://fi.wikipedia.org/wiki/BMW_X2	BMW X2	en,fi,sv,zh	Missä BMW X2:n konsepti esiteltiin?	
https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%B7%B4%E5%9C%8B%E5%AE%B6%E7%94%B7%E5%AD%90%E6%8E%92%E7%90%83%E9%9A%8A	https://fi.wikipedia.org/wiki/Kuuban_miesten_lentopallomaajoukkue	Kuuban miesten lentopallomaajoukkue	zh,en,fi,fr,sv	Montako olympiamitalia Kuuban miesten lentopallomaajoukkue on voittanut?	Milloin Kuuban miesten lentopallomaajoukkue voitti lentopallon maailmanliigan?
https://fr.wikipedia.org/wiki/The_Eternal_Idol	https://fi.wikipedia.org/wiki/The_Eternal_Idol	The Eternal Idol	fr,en,fi,sv	Mitä Black Sabbath -yhtyeen The Eternal Idol -albumin kansitaiteessa esiintyville malleille tapahtui?
https://zh.wikipedia.org/wiki/%E5%9C%8B%E9%9A%9B%E5%A5%87%E9%80%A3%E8%97%8D	X	國際奇連藍	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E5%93%A5%E4%BC%A6%E6%AF%94%E4%BA%9A%E6%80%BB%E7%BB%9F	https://fi.wikipedia.org/wiki/Kolumbian_presidentti	Kolumbian presidentti	zh,en,fi,fr	Kuka oli Kolumbian ensimmäinen presidentti?	Mitkä ehdot Kolumbian presidentin tulee täyttää?
https://zh.wikipedia.org/wiki/Windows_Neptune	X	Windows Neptune	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E5%85%83%E4%BA%A8_(%E6%97%A5%E6%9C%AC)	X	元亨 (日本)	zh,en,fr,sv		
https://sv.wikipedia.org/wiki/Film_i_Frankrike	X	Film i Frankrike	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E8%A5%BF%E9%9B%85%E5%85%B8%E4%B8%93%E5%8C%BA	https://fi.wikipedia.org/wiki/Länsi-Ateena	Länsi-Ateena	zh,en,fi,fr	Mikä on Länsi-Ateenan hallinnollinen keskus?	Minkä suunnitelman myötä Länsi-Ateenan alueyksikkö perustettiin?
https://zh.wikipedia.org/wiki/%E5%87%B1%E6%92%92%E9%A6%96%E9%A0%98	https://fi.wikipedia.org/wiki/Kaiser_Chiefs	Kaiser Chiefs	zh,en,fi,fr,sv	Onko Kaiser Chiefsin musiikkia käytetty videopeleissä?	
https://sv.wikipedia.org/wiki/19521_Chaos	https://fi.wikipedia.org/wiki/19521_Chaos	19521 Chaos	sv,en,fr,fi,zh	Millä tunnuksella 19521 Chaos tunnettiin ennen nimeämistään?
https://zh.wikipedia.org/wiki/%E7%9B%8E%E6%A0%BC%E9%AD%AF%E6%84%9B%E7%88%BE%E8%98%AD%E4%BA%BA	https://fi.wikipedia.org/wiki/Angloirlantilaiset	Angloirlantilaiset	zh,en,fi,fr,sv	Minkä sosiopoliittisen ja taloudellisen ylivallan edustajien jälkeläisiä angloirlantilaiset olivat?
https://sv.wikipedia.org/wiki/Ter%C3%A9ny	X	Terény	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E9%87%8C%E5%BE%B9%E9%AB%98%E5%9C%B0	X	里徹高地	zh,en,fr,sv		
https://sv.wikipedia.org/wiki/Dourbies	X	Dourbies	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E7%9F%B3%E8%95%8A%E7%A7%91	X	石蕊科	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Domantas_Sabonis	https://fi.wikipedia.org/wiki/Domantas_Sabonis	Domantas Sabonis	fr,en,fi,sv,zh	Mitä seuraa Domantas Sabonis edustaa?	Mitä pelipaikkaa Domantas Sabonis pelaa?
https://zh.wikipedia.org/wiki/%E9%98%BF%E5%B0%94%E5%BC%97%E9%9B%B7%E5%BE%B7%C2%B7%E6%99%AE%E8%8E%B1	https://fi.wikipedia.org/wiki/Alfred_Plé	Alfred Plé	zh,en,fi,fr	Missä lajissa Alfred Plé edusti Ranskaa vuoden 1920 kesäolympialaisissa?	Kuka on Alfred Plé?
https://sv.wikipedia.org/wiki/Terrazzo,_Veneto	X	Terrazzo, Veneto	sv,en,fr,zh		
https://fr.wikipedia.org/wiki/Liu_Wenhui	X	Liu Wenhui	fr,en,sv,zh		
https://zh.wikipedia.org/wiki/%E6%BE%84%E6%B1%9F%E5%B8%82	X	澄江市	zh,en,fr,sv		
https://sv.wikipedia.org/wiki/Amblychaeturichthys	X	Amblychaeturichthys	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E6%8B%9F%E9%9A%99%E8%9B%9B%E5%B1%9E	X	拟隙蛛属	zh,en,fr,sv		
https://sv.wikipedia.org/wiki/Det_Norske_Baptistsamfunn	https://fi.wikipedia.org/wiki/Norjan_baptistiliitto	Norjan baptistiliitto	sv,en,fr,fi	Montako seurakuntaa Norjan baptistiliittoon kuului vuonna 2016?	Kuuluuko Norjan baptistiliitto Baptistien maailmanliittoon?
https://zh.wikipedia.org/wiki/%E5%A5%A7%E6%89%8E%E9%AD%AF%E5%A4%AB	X	奧扎魯夫	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E6%99%AE%E8%B4%B9%E4%B8%81%E6%96%AF%E8%8E%B1%E6%9C%AC	X	普费丁斯莱本	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Palm_River-Clair_Mel	X	Palm River-Clair Mel	fr,en,sv,zh		
https://fr.wikipedia.org/wiki/Bataille_de_Long_Island	https://fi.wikipedia.org/wiki/Long_Islandin_taistelu	Long Islandin taistelu	fr,en,fi,sv,zh	Mikä oli Long Islandin taistelun lopputulos?	Missä sodassa Long Islandin taistelu käytiin?
https://en.wikipedia.org/wiki/Bruce_Sterling	https://fi.wikipedia.org/wiki/Bruce_Sterling	Bruce Sterling	en,fr,fi,sv,zh	Millä salanimellä Bruce Sterling toimitti Cheap Truth -nimistä science fiction -uutiskirjettä?	Minkä tieteiskirjallisuuden alalajin perustajana Bruce Sterling tunnetaan?
https://zh.wikipedia.org/wiki/%E8%B4%A1%E7%BA%B3%E5%B0%94%C2%B7%E9%98%BF%E6%96%AF%E6%99%AE%E9%9A%86%E5%BE%B7	https://fi.wikipedia.org/wiki/Gunnar_Asplund	Gunnar Asplund	zh,en,fi,fr,sv	Mitkä ovat Gunnar Asplundin tunnetuimmat työt?	Mihin Gunnar Asplund on haudattu?
https://sv.wikipedia.org/wiki/Gu_Bon-gil	X	Gu Bon-gil	sv,en,fr,zh		
https://sv.wikipedia.org/wiki/Movimiento_Bolivariano_Revolucionario_200	X	Movimiento Bolivariano Revolucionario 200	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E5%89%8D485%E5%B9%B4	https://fi.wikipedia.org/wiki/485_eaa.	485 eaa.	zh,en,fi,fr,sv	Kuka Persian kuningas kuoli vuonna 485 eaa.?
https://zh.wikipedia.org/wiki/%E7%A7%91%E5%85%8B%E5%A4%A7%E5%AD%A6	X	科克大学	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E5%AE%89%E5%90%89%E6%96%AF%E7%89%B9%E9%87%8C%E5%B2%9B	https://fi.wikipedia.org/wiki/Agk%C3%ADstri	Agkístri	zh,en,fi,fr,sv	Mihin saariryhmään Agkístri kuuluu?	Mikä on Agkístrin korkein kohta?
https://fr.wikipedia.org/wiki/Johnny_Cash	https://fi.wikipedia.org/wiki/Johnny_Cash	Johnny Cash	fr,en,fi,sv,zh	Missä puolustushaarassa Johnny Cash palveli Korean sodan sytyttyä?	
https://en.wikipedia.org/wiki/Beauvechain	https://fi.wikipedia.org/wiki/Beauvechain	Beauvechain	en,fr,fi,sv,zh	Missä provinssissa Beauvechain sijaitsee?	
https://fr.wikipedia.org/wiki/Noonie_Bao	https://fi.wikipedia.org/wiki/Noonie_Bao	Noonie Bao	fr,en,fi,sv	Millä nimellä Jonnali Mikaela Parmenius paremmin tunnetaan?	
https://zh.wikipedia.org/wiki/%E8%89%B3%E7%BB%87%E9%9B%80%E5%B1%9E	https://fi.wikipedia.org/wiki/Saarikutojat	艳织雀属	zh,en,fi,fr,sv	Mitä saarikutojat ovat?
https://zh.wikipedia.org/wiki/%E9%94%A1%E5%BE%B7%E9%87%8C%E5%85%8B%C2%B7%E5%88%A9%E5%BE%B7%E5%B0%94	X	锡德里克·利德尔	zh,en,fr,sv		
https://en.wikipedia.org/wiki/Takara	X	Takara	en,fr,sv,zh		
https://en.wikipedia.org/wiki/Le_Mesnil-Opac	X	Le Mesnil-Opac	en,fr,sv,zh		
https://fr.wikipedia.org/wiki/14_octobre	https://fi.wikipedia.org/wiki/14._lokakuuta	14. lokakuuta	fr,en,fi,sv,zh	Mikä lisämerkintä saattoi esiintyä vanhoissa almanakoissa päivän 14. lokakuuta kohdalla?	
https://fr.wikipedia.org/wiki/Peter_Iwers	https://fi.wikipedia.org/wiki/Peter_Iwers	Peter Iwers	fr,en,fi,sv	Ketkä Peter Iwers on maininnut musiikillisiksi vaikutteikseen?
https://zh.wikipedia.org/wiki/%E5%88%B6%E5%8B%95%E6%B6%B2	https://fi.wikipedia.org/wiki/Jarruneste	Jarruneste	zh,en,fi,fr,sv	Mikä on DOT 5.1 -jarrunesteen kuiva-kiehumispiste?	
https://sv.wikipedia.org/wiki/Saint-Cl%C3%A9ment,_Yonne	X	Saint-Clément, Yonne	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E9%B5%9D%E8%9B%8B%E5%BD%A2	X	鵝蛋形	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Catherine_McCormack	https://fi.wikipedia.org/wiki/Catherine_McCormack	Catherine McCormack	fr,en,fi,sv,zh	Missä Catherine McCormack kuoli?	
https://fr.wikipedia.org/wiki/Taekwondo_aux_Jeux_olympiques_d%27%C3%A9t%C3%A9_de_2012_-_Plus_de_67_kg_femmes	X	Taekwondo aux Jeux olympiques d'été de 2012 - Plus de 67 kg femmes	fr,en,sv,zh		
https://sv.wikipedia.org/wiki/Lautersheim	X	Lautersheim	sv,en,fr,zh		
https://sv.wikipedia.org/wiki/R%C3%B6strubbningar	https://fi.wikipedia.org/wiki/Äänihäiriö	Äänihäiriö	sv,en,fr,fi,zh	Mihin luokkiin äänihäiriöt voidaan luokitella?
https://en.wikipedia.org/wiki/Pasteur_(lunar_crater)	X	Pasteur (lunar crater)	en,fr,sv,zh		
https://zh.wikipedia.org/wiki/%E7%A6%8F%E9%97%A8%E7%89%B9%E6%8B%89%E5%B2%9B	https://fi.wikipedia.org/wiki/Formentera	福门特拉岛	zh,en,fi,fr,sv	Mistä Formentera tunnetaan?	Mihin maakuntaan Formentera kuuluu?
https://fr.wikipedia.org/wiki/Ligne_8_du_m%C3%A9tro_de_Paris	https://fi.wikipedia.org/wiki/Linja_8_(Pariisin_metro)	Ligne 8 du métro de Paris	fr,en,fi,sv,zh	Milloin Pariisin metron linja 8 avattiin?	
https://zh.wikipedia.org/wiki/%E9%98%BF%E6%96%AF%E7%8F%80%E8%92%99%E7%89%B9_(%E5%BE%B7%E5%85%8B%E8%96%A9%E6%96%AF%E5%B7%9E) 阿斯珀蒙特		(德克薩斯州)	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E8%83%8C%E5%8F%9B%E7%9C%9F%E7%90%86%E7%9A%84%E4%BA%BA%E4%BB%AC	X	背叛真理的人们	zh,en,fr		
https://fr.wikipedia.org/wiki/Abrus	https://fi.wikipedia.org/wiki/Korupavut	Korupavut	fr,en,fi,sv,zh	Montako lajia korupapuihin sisältyy?	Missä korupapuja esiintyy alkuperäisenä lajina?
https://sv.wikipedia.org/wiki/Fomitiporia	https://fi.wikipedia.org/wiki/Tammenkäävät	Tammenkäävät	sv,en,fi,zh	Mikä on tammenkääpä?
https://fr.wikipedia.org/wiki/Oxford_University_Association_Football_Club	https://fi.wikipedia.org/wiki/Oxford_University_AFC	Oxford University AFC	fr,en,fi,sv	Minkä joukkueen Oxford University AFC voitti vuoden 1874 FA Cupin finaalissa?	Mitkä joukkueet muodostivat 1950-luvulla suositun Pegasus AFC:n?
https://zh.wikipedia.org/wiki/%E7%A7%8B%E5%A4%95_(%E6%9C%9D%E9%AE%AE%E5%8D%8A%E5%B3%B6)	X	秋夕 (朝鮮半島)	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E9%85%92%E7%94%B0%E5%B8%82	https://fi.wikipedia.org/wiki/Sakata	酒田市	zh,en,fi,fr,sv	Minkä rautatieyhtiön Uetsu-päälinja palvelee Sakataa?
https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%B0%94%E7%BB%B4%E5%B0%94	X	马尔维尔	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Health_(groupe)	https://fi.wikipedia.org/wiki/Health	Health	fr,en,fi,sv	Ketkä muodostavat yhtyeen Health?	Minä vuonna yhtye Health on perustettu?
https://en.wikipedia.org/wiki/HSC_Cs%C3%ADkszereda	https://fi.wikipedia.org/wiki/HSC_Cs%C3%ADkszereda	HSC Csíkszereda	en,fr,fi,sv	Missä lajissa HSC Csíkszereda kilpailee? 	Missä sarjassa HSC Csíkszereda kilpailee?
https://sv.wikipedia.org/wiki/Lil_Dagover	https://fi.wikipedia.org/wiki/Lil_Dagover	Lil Dagover	sv,en,fr,fi	Onko Lil Dagover julkaissut yhtään albumia?	Kuka on Lil Dagover?
https://fr.wikipedia.org/wiki/Mar%C3%ADa_Grever	X	María Grever	fr,en,sv,zh		
https://fr.wikipedia.org/wiki/Cap-Vert_aux_Jeux_olympiques	https://fi.wikipedia.org/wiki/Kap_Verde_olympialaisissa	Kap Verde olympialaisissa	fr,en,fi,sv,zh	Missä järjestettiin ensimmäiset olympialaiset, joihin Kap Verde osallistui?	Kuka on ollut nuorin Kap Verdeä olympialaisissa edustanut urheilija?
https://zh.wikipedia.org/wiki/%E9%A9%AC%E9%B2%81%E7%93%A6%E5%8B%92%E5%A5%B6%E9%85%AA	https://fi.wikipedia.org/wiki/Maroilles	Maroilles	zh,en,fi,fr	Mistä Maroilles valmistetaan?	Mitä makuvivahteita Maroillesista voidaan löytää?
https://zh.wikipedia.org/wiki/%E5%8D%A1%E8%8E%B1%E5%B0%94%E6%B2%83%C2%B7%E5%8A%B3%E5%93%88%E6%8B%89	https://fi.wikipedia.org/wiki/Kalervo_Rauhala	Kalervo Rauhala	zh,en,fi,fr	Minkä lajin olympiamitalisti Kalervo Rauhala on?	Miksi Kalervo Rauhala vetäytyi vuoden 1955 kreikkalais-roomalaisen painin maailmanmestaruuskilpailuista?
https://en.wikipedia.org/wiki/Arcade_(architecture)	https://fi.wikipedia.org/wiki/Arkadi	Arkadi	en,fr,fi,sv,zh	Kerro lyhyesti, mikä on arkadi.	
https://fr.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	https://fi.wikipedia.org/wiki/Dioumaténé	Dioumaténé	fr,en,fi,zh	Mitkä ovat Dioumaténén yleisimmät kielet?	Mitä ovat Dioumaténén väestön pääasialliset elinkeinot?
https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%AB%B9%E9%BC%A0%E5%B1%AC	X	小竹鼠屬	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Manteo	X	Manteo	fr,en,sv,zh		
https://zh.wikipedia.org/wiki/%E7%8D%B5%E8%B2%93%E7%A7%91	https://fi.wikipedia.org/wiki/Valesapelihammaskissat	獵貓科	zh,en,fi,fr,sv	Mistä valesapelihammaskissojen fossiileja on löydetty?	Ovatko valesapelihammaskissat oikeita eläimiä?
https://zh.wikipedia.org/wiki/%E5%A4%96%E4%BA%A4%E4%BB%A3%E8%A1%A8%E6%A9%9F%E6%A7%8B	X	外交代表機構	zh,en,fr,sv		
https://sv.wikipedia.org/wiki/Magnar_Solberg	https://fi.wikipedia.org/wiki/Magnar_Solberg	Magnar Solberg	sv,en,fr,fi,zh	Montako maailmanmestaruutta Magnar Solberg on voittanut?	Missä lajissa Magnar Solberg kilpaili?
https://fr.wikipedia.org/wiki/Kyle_Korver	https://fi.wikipedia.org/wiki/Kyle_Korver	Kyle Korver	fr,en,fi,zh	Missä joukkueessa Kyle Korver aloitti ammattilaisuransa?	Missä urheilulajissa Kyle Korver kilpailee?
https://sv.wikipedia.org/wiki/Alvignac	X	Alvignac	sv,en,fr,zh		
https://sv.wikipedia.org/wiki/%C3%96gonh%C3%A5la	https://fi.wikipedia.org/wiki/Silmäkuoppa	Ögonhåla	sv,en,fr,fi,zh	Montako reikää silmäkuopassa on?	Mitkä luut muodostavat silmäkuopan?
https://sv.wikipedia.org/wiki/Emerging_Church	X	Emerging Church	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E9%98%BF%E6%96%AF%E9%A1%BF%C2%B7%E9%A9%AC%E4%B8%81V12_Vanquish	https://fi.wikipedia.org/wiki/Aston_Martin_V12_Vanquish	阿斯顿·马丁V12 Vanquish	zh,en,fi,fr,sv	Kuka muotoili Aston Martin V12 Vanquishin?	Minkälainen vaihteisto Aston Martin V12 Vanquishissa on?
https://sv.wikipedia.org/wiki/Chichester,_New_Hampshire	X	Chichester, New Hampshire	sv,en,fr		
https://zh.wikipedia.org/wiki/%E5%90%95%E6%9E%97	https://fi.wikipedia.org/wiki/Lu_Lin	Lu Lin	zh,en,fi,fr,sv	Kenen parina Lu Lin voitti olympiakultaa Barcelonassa 1992?	Minkä lajin olympiakultaa ja -hopeaa Lu Lin on voittanut?
https://fr.wikipedia.org/wiki/%C3%82ge_d%27or_danois	X	Âge d'or danois	fr,en,sv,zh		
https://en.wikipedia.org/wiki/Andrei_Kravchuk	https://fi.wikipedia.org/wiki/Andrei_Kravtšuk	Andrei Kravtšuk	en,fr,fi,sv,zh	Kuka on Andrei Kravtšuk?	Mistä elokuvasta Andrei Kravtšuk erityisesti tunnetaan?
https://zh.wikipedia.org/wiki/%E5%8B%92%E8%92%99%E6%B3%B0%E4%BC%8A	X	勒蒙泰伊	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E5%BD%BC%E5%BE%97%E7%BD%97%C2%B7%E5%8D%97%E5%B0%BC	https://fi.wikipedia.org/wiki/Pietro_Nenni	Pietro Nenni	zh,en,fi,fr,sv	Mitä puoluetta Pietro Nenni edusti?	
https://zh.wikipedia.org/wiki/%E6%A0%BC%E7%BE%85%E5%AF%A7%E6%A0%B9%E5%8D%9A%E7%89%A9%E9%A4%A8	X	格羅寧根博物館	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E7%8E%89%E6%A0%91%E5%B8%82	https://fi.wikipedia.org/wiki/Yushu_(Qinghai)	Yushu (Qinghai)	zh,en,fi,fr,sv	Mikä oli Yushun hallintopaikka ennen vuotta 2013?	
https://fr.wikipedia.org/wiki/Feng_Kai	X	Feng Kai	fr,en,sv,zh		
https://fr.wikipedia.org/wiki/Bee_Train	X	Bee Train	fr,en,zh		
https://zh.wikipedia.org/wiki/%E5%8D%A1%E4%BC%A6%C2%B7%E7%8F%80%E8%A5%BF	https://fi.wikipedia.org/wiki/Karen_Percy	Karen Percy	zh,en,fi,fr,sv	Missä alppihiihdon lajeissa Karen Percy saavutti pronssimitalinsa vuoden 1988 olympialaisissa?	
https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E5%B8%95%E6%8B%89%E6%9D%B0%E8%AF%BA%E5%A4%AB	https://fi.wikipedia.org/wiki/Sergei_Paradžanov	Sergei Paradžanov	zh,en,fi,fr,sv	Mistä syystä Sergei Paradžanov tuomittiin vankilaan vuonna 1974?	Milloin Sergei Paradžanov kuoli?
https://fr.wikipedia.org/wiki/Oudalan_(province)	https://fi.wikipedia.org/wiki/Oudalan	Oudalan	fr,en,fi,sv,zh	Mitkä ovat Oudalanin suurimmat etniset ryhmät?	Mikä on Oudalanin pääkaupunki?
https://fr.wikipedia.org/wiki/Fredrikstad_FK	https://fi.wikipedia.org/wiki/Fredrikstad_FK	Fredrikstad FK	fr,en,fi,sv,zh	Millä stadionilla Fredrikstad FK pelaa kotiottelunsa?	Minkä joukkueen Fredrikstad FK voitti Norjan cupin loppuottelussa vuonna 1932?
https://zh.wikipedia.org/wiki/%E6%B5%B7%E6%B3%95%E5%A4%A7%E5%AD%A6	https://fi.wikipedia.org/wiki/Haifan_yliopisto	Haifan yliopisto	zh,en,fi,fr	Millä alueella Haifan yliopisto alkujaan sijaitsi?	Kuka suunnitteli Haifan yliopiston kampuksen?
https://sv.wikipedia.org/wiki/Alan_Rachins	https://fi.wikipedia.org/wiki/Alan_Rachins	Alan Rachins	sv,en,fr,fi	Mistä televisiosarjoista Alan Rachins parhaiten tunnetaan?	Mitä tunnettua televisiosarjaa Alan Rachins käsikirjoitti 1970- ja 1980-luvuilla?
https://fr.wikipedia.org/wiki/(5412)_Rou	X	(5412) Rou	fr,en,sv,zh		
https://fr.wikipedia.org/wiki/(661)_Cl%C3%A9lie	X	(661) Clélie	fr,en,sv,zh		
https://zh.wikipedia.org/wiki/%E5%9C%A3%E4%BE%9D%E8%A5%BF%E5%A4%9A%E7%A6%84%E5%A0%82_(%E7%BD%97%E9%A9%AC)	X	圣依西多禄堂 (罗马)	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E5%B7%B4%E8%B5%AB%E6%8B%89%E5%A7%86%E4%B8%80%E4%B8%96	X	巴赫拉姆一世	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Guillemot_de_Tro%C3%AFl	https://fi.wikipedia.org/wiki/Etelänkiisla	Etelänkiisla	fr,en,fi,sv,zh	Kuvaile lyhyesti etelänkiislan ääntelyä.	
