primary_url	fi_url	title	languages	question	alt_question
https://fr.wikipedia.org/wiki/Uta_Hagen	X	Uta Hagen	sv,zh		
https://fr.wikipedia.org/wiki/Mouvement_de_transformation_africain	X	Mouvement de transformation africain	sv,zh		
https://en.wikipedia.org/wiki/Keepalive	X	Keepalive	fr,zh		
https://en.wikipedia.org/wiki/Boma_Airport	X	Boma Airport	fr,sv		
https://zh.wikipedia.org/wiki/%E5%86%9B%E6%B0%91%E4%B8%A4%E7%94%A8	https://fi.wikipedia.org/wiki/Kaksikäyttötuote	Kaksikäyttötuote	fi,fr	Mitä kaksikäyttötuotteella tarkoitetaan?	
https://fr.wikipedia.org/wiki/Isolobodon_portoricensis	https://fi.wikipedia.org/wiki/Isolobodon_portoricensis	Isolobodon portoricensis	fi,sv,zh	Mitä pidetään syynä isolobodon portoricensisin sukupuuttoon kuolemiseen?	
https://zh.wikipedia.org/wiki/%E5%B1%88%E9%9F%A6%E5%B0%94%E5%B0%BC%E7%BF%81	X	屈韦尔尼翁	fr,sv		
https://en.wikipedia.org/wiki/Canavanine	https://fi.wikipedia.org/wiki/Kanavaniini	Kanavaniini	fr,fi,zh	Mihin kanavaniinin myrkyllisyys perustuu?	Minkä kasvin siemenissä kanavaniinia tavataan?
https://zh.wikipedia.org/wiki/%E8%BF%B7%E4%BD%A0%E7%BA%A2%E7%99%BD%E6%9C%BA	https://fi.wikipedia.org/wiki/Nintendo_Classic_Mini	Nintendo Classic Mini	fi,fr,sv	Minkä muiden pelikonsolien ohjaimia Nintendo Classic Mini -pelikonsoli tukee?
https://zh.wikipedia.org/wiki/%E5%B7%B4%E7%A5%96%E7%83%AD	X	巴祖热	fr,sv		
https://zh.wikipedia.org/wiki/%E5%B8%9D%E5%9B%BD	https://fi.wikipedia.org/wiki/Imperiumi	帝国	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E9%98%BF%E5%8D%9C%E6%9D%9C%E6%8B%89%E8%B5%AB%E6%9B%BC%C2%B7%E9%98%BF%E9%87%8C%E5%A4%AB	https://fi.wikipedia.org/wiki/Abdulrahman_Arif	Abdulrahman Arif	fi,fr,sv	Mistä Abdulrahman Arif tunnetaan?	
https://en.wikipedia.org/wiki/Richard_Layard,_Baron_Layard	https://fi.wikipedia.org/wiki/Richard_Layard	Richard Layard	fi,sv,zh,fr	Mitä Richard Layard ajattelee progressiivisesta tuloverotuksesta?	
https://fr.wikipedia.org/wiki/Nocera_Terinese	X	Nocera Terinese	sv,zh		
https://fr.wikipedia.org/wiki/Aesculus_hippocastanum	https://fi.wikipedia.org/wiki/Hevoskastanja	Aesculus hippocastanum	fi,sv,zh,fr	Tuottaako hevoskastanja syötävän hedelmän?
https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%A1%8C%E6%98%9F5757	X	小行星5757	fr,sv		
https://zh.wikipedia.org/wiki/%E7%BA%B3%E7%93%A6%E5%BE%B7%E5%A4%AB%E5%85%B0%E8%A5%BF%E4%BA%9A	X	纳瓦德夫兰西亚	fr,sv		
https://fr.wikipedia.org/wiki/Gar%C3%A9oult	X	Garéoult	sv,zh		
https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%88%BE%E6%96%AF%E5%B7%B4%E5%BE%B7%E6%B1%BA%E8%AD%B0	https://fi.wikipedia.org/wiki/Karlsbadin_asetukset	Karlsbadin asetukset	fi,fr,sv	Minkä aatteiden rajoittamiseksi Karlsbadin asetukset säädettiin?	
https://fr.wikipedia.org/wiki/Occupation_du_Japon	https://fi.wikipedia.org/wiki/Miehitetty_Japani	Occupation du Japon	fi,sv,zh	Mihin Japanin historian aikakauteen Japanin miehitys ajoittui?	Mikä oli Neuvostoliiton rooli Japanin miehityksessä?
https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	https://fi.wikipedia.org/wiki/Publius_Quinctilius_Varus	Publius Quinctilius Varus	fi,fr,sv	Miten Publius Quinctilius Varus kuoli?	
https://en.wikipedia.org/wiki/Royal_Theater_Carr%C3%A9	X	Royal Theater Carré	fr,zh		
https://en.wikipedia.org/wiki/Helgoland-class_battleship	https://fi.wikipedia.org/wiki/Helgoland-luokka	Helgoland-luokka	fr,fi,zh	Mikä oli Helgoland-luokan ero sitä edeltäneeseen Nassau-luokkaan?	Mihin sota-alustyyppiin Helgoland-luokka kuului?
https://zh.wikipedia.org/wiki/%E7%8E%B3%E7%91%81	https://fi.wikipedia.org/wiki/Karettikilpikonna	玳瑁	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94%E6%BA%AB%E7%9C%81	https://fi.wikipedia.org/wiki/Tataouine_(kuvernementti)	Tataouine (kuvernementti)	fi,sv,zh,fr	Mihin valtioihin Tataouinen kuvernementti rajautuu?	
https://fr.wikipedia.org/wiki/Ethel_Smyth	https://fi.wikipedia.org/wiki/Ethel_Smyth	Ethel Smyth	fi,sv,zh	Keiden säveltäjien yksityisopetuksessa Ethel Smyth oli?	
https://en.wikipedia.org/wiki/Linda_Pritchard	X	Linda Pritchard	fr,sv		
https://zh.wikipedia.org/wiki/%E4%B8%B9%E5%B0%BC%E6%96%AF%C2%B7%E6%B3%A2%E5%88%A9%E4%BA%9E%E7%A7%91%E5%A4%AB	https://fi.wikipedia.org/wiki/Dzjanis_Paljakou	Dzjanis Paljakou	fi,fr,sv	Mitä joukkuetta Dzjanis Paljakou edustaa?	
https://fr.wikipedia.org/wiki/Haplochromis_azureus	X	Haplochromis azureus	sv,zh		
https://en.wikipedia.org/wiki/Marcelinho_Carioca	https://fi.wikipedia.org/wiki/Marcelinho_Carioca	Marcelinho Carioca	fi,sv,zh,fr	Pelasiko Marcelinho Carioca koskaan Saudi-arabian valioliigassa?	
https://sv.wikipedia.org/wiki/Den_tunna_r%C3%B6da_linjen	https://fi.wikipedia.org/wiki/Veteen_piirretty_viiva_(elokuva)	Veteen piirretty viiva	fr,fi,zh	Mihin taisteluun elokuvan Veteen piirretty viiva tapahtumat sijoittuvat?	Mihin romaaniin elokuva Veteen piirretty viiva perustuu?
https://sv.wikipedia.org/wiki/F%C3%A4ltkrabbspindel	X	Fältkrabbspindel	fr,zh		
https://fr.wikipedia.org/wiki/271	https://fi.wikipedia.org/wiki/271	271	fi,sv,zh		
https://sv.wikipedia.org/wiki/Sagar	https://fi.wikipedia.org/wiki/Sagar	Sagar	fr,fi,zh	Millä lisänimellä Sagaria toisinaan kutsutaan?	
https://sv.wikipedia.org/wiki/The_Fratellis	https://fi.wikipedia.org/wiki/The_Fratellis	The Fratellis	fr,fi	Ketkä muodostavat The Fratellis -yhtyeen?
https://sv.wikipedia.org/wiki/Houilles	X	Houilles	fr,zh		
https://sv.wikipedia.org/wiki/Catunda	X	Catunda	fr,zh		
https://fr.wikipedia.org/wiki/Belleville-en-Caux	X	Belleville-en-Caux	sv,zh		
https://fr.wikipedia.org/wiki/Tateyama	https://fi.wikipedia.org/wiki/Tateyama	Tateyama	fi,sv,zh,fr	Mitä merkittäviä elinkeinoja Tateyamalla on turismin lisäksi?	
https://en.wikipedia.org/wiki/S%C3%A1ndor_Palace,_Budapest	X	Sándor Palace, Budapest	fr,zh		
https://zh.wikipedia.org/wiki/%E8%8D%B7%E5%85%B0%E4%B8%AD%E5%A4%AE%E9%93%B6%E8%A1%8C	https://fi.wikipedia.org/wiki/De_Nederlandsche_Bank	荷兰中央银行	fi,fr,sv		
https://sv.wikipedia.org/wiki/Rade_Kruni%C4%87	https://fi.wikipedia.org/wiki/Rade_Krunić	Rade Krunić	fr,fi,zh		
https://en.wikipedia.org/wiki/Wasenbach	X	Wasenbach	fr,sv,zh		
https://fr.wikipedia.org/wiki/Pauline_Hammarlund	X	Pauline Hammarlund	sv,zh		
https://sv.wikipedia.org/wiki/Herrarnas_turnering_i_handboll_vid_olympiska_sommarspelen_2016	https://fi.wikipedia.org/wiki/Käsipallo_kesäolympialaisissa_2016_–_miesten_turnaus	Herrarnas turnering i handboll vid olympiska sommarspelen 2016	fr,fi,zh		
https://en.wikipedia.org/wiki/Chabet_el_Ameur	X	Chabet el Ameur	fr,sv		
https://sv.wikipedia.org/wiki/Farrukhabad	X	Farrukhabad	fr,zh		
https://en.wikipedia.org/wiki/Argentiniformes	https://fi.wikipedia.org/wiki/Sillikuorekalat	Argentiniformes	fi,sv,zh		
https://fr.wikipedia.org/wiki/Tiburtino	X	Tiburtino	sv,zh		
https://zh.wikipedia.org/wiki/%E5%BF%83%E6%99%BA%E6%A8%A1%E5%9E%8B	X	心智模型	fr,sv		
https://fr.wikipedia.org/wiki/Thasos_(%C3%AEle)	https://fi.wikipedia.org/wiki/Thásos	Thásos	fi,sv,zh	Millä nimillä Thásos tunnettiin antiikin aikana?	
https://fr.wikipedia.org/wiki/Henrik_Rydstr%C3%B6m	https://fi.wikipedia.org/wiki/Henrik_Rydström	Henrik Rydström	fi,sv		
https://fr.wikipedia.org/wiki/Atypus_karschi	X	Atypus karschi	sv,zh		
https://fr.wikipedia.org/wiki/Pentastomida	https://fi.wikipedia.org/wiki/Matoäyriäiset	Pentastomida	fi,sv,zh		
https://zh.wikipedia.org/wiki/%E8%90%A8%E8%8E%AB%E5%A5%88%E4%BA%BA	https://fi.wikipedia.org/wiki/Samnilaiset	萨莫奈人	fi,fr,sv		
https://fr.wikipedia.org/wiki/Jaume_Dom%C3%A9nech	https://fi.wikipedia.org/wiki/Jaume_Domènech	Jaume Doménech	fi,sv,zh		
https://zh.wikipedia.org/wiki/%E7%BD%97%E8%90%A8%E9%87%8C%E5%A5%A5	https://fi.wikipedia.org/wiki/Rosario_(Argentiina)	Rosario (Argentiina)	fi,sv,zh,fr	Ketä merkittäviä henkilöitä on lähtöisin Rosariosta?	Onko Rosariossa lentokenttää?
https://en.wikipedia.org/wiki/Ernest_Cole_(photographer)	X	Ernest Cole (photographer)	fr,sv		
https://en.wikipedia.org/wiki/Irani_River	X	Irani River	fr,sv		
https://zh.wikipedia.org/wiki/%E7%8A%AF%E7%BD%AA%E4%BE%A6%E6%9F%A5%E5%AD%A6	X	犯罪侦查学	fr,sv		
https://sv.wikipedia.org/wiki/Den_nikomachiska_etiken	https://fi.wikipedia.org/wiki/Nikomakhoksen_etiikka	Den nikomachiska etiken	fr,fi,zh		
https://zh.wikipedia.org/wiki/%E7%BE%8E%E9%BA%97%E8%B9%BA%E4%BD%B3%E4%BA%BA	https://fi.wikipedia.org/wiki/Sweet_Home_Alabama_(elokuva)	美麗蹺佳人	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E5%B8%83%E9%9B%B7%E8%90%A8%E7%BA%B3%E5%8D%9A%E5%A1%94%E7%BD%97%E5%86%85	X	布雷萨纳博塔罗内	fr,sv		
https://zh.wikipedia.org/wiki/%E5%90%90%E9%B2%81%E7%95%AA%E5%B8%82	https://fi.wikipedia.org/wiki/Turpan	吐鲁番市	fi,fr,sv		
https://fr.wikipedia.org/wiki/Villar_San_Costanzo	https://fi.wikipedia.org/wiki/Villar_San_Costanzo	Villar San Costanzo	fi,sv,zh		
https://sv.wikipedia.org/wiki/%C4%90%E1%BA%B7ng_Th%E1%BB%8B_Ng%E1%BB%8Dc_Th%E1%BB%8Bnh	X	Đặng Thị Ngọc Thịnh	fr,zh		
https://zh.wikipedia.org/wiki/%E5%86%85%E8%BF%88%E7%89%B9%E5%87%AF%E5%B0%94	X	内迈特凯尔	fr,sv		
https://en.wikipedia.org/wiki/Them_(2006_film)	https://fi.wikipedia.org/wiki/Uhka_(vuoden_2006_elokuva)	Them (2006 film)	fr,fi		
https://zh.wikipedia.org/wiki/Hear,_hear	https://fi.wikipedia.org/wiki/Hear_hear	Hear, hear	fi,fr		
https://fr.wikipedia.org/wiki/Murero	X	Murero	sv,zh		
https://en.wikipedia.org/wiki/French_paradox	X	French paradox	fr,zh		
https://sv.wikipedia.org/wiki/H-motor	X	H-motor	fr,zh		
https://sv.wikipedia.org/wiki/Everton_LFC	https://fi.wikipedia.org/wiki/Everton_LFC	Everton LFC	fr,fi,zh		
https://zh.wikipedia.org/wiki/%E8%89%BE%E5%8A%9B%E5%85%8B%E6%96%AF%C2%B7%E5%B8%83%E8%90%8A%E6%A0%BC%E6%9B%BC	X	艾力克斯·布萊格曼	fr,sv		
https://fr.wikipedia.org/wiki/Ch%C3%A2tillon-sous-les-C%C3%B4tes	X	Châtillon-sous-les-Côtes	sv,zh		
https://zh.wikipedia.org/wiki/%E5%85%8B%E7%B6%AD%E7%89%B9%E7%B6%8F	https://fi.wikipedia.org/wiki/Kvitsøy	克維特綏	fi,fr,sv		
https://sv.wikipedia.org/wiki/Real_Madrid_Castilla	https://fi.wikipedia.org/wiki/Real_Madrid_Castilla	Real Madrid Castilla	fr,fi,zh		
https://en.wikipedia.org/wiki/Marquess_Ai_of_Han	X	Marquess Ai of Han	lzh,zh		
https://zh.wikipedia.org/wiki/%E6%9D%9C%E5%9D%8E%E7%BA%A4%E9%A3%9F%E6%B3%95	https://fi.wikipedia.org/wiki/Dukan-dieetti	杜坎纤食法	fi,fr		
https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9B%BD%E6%B0%91%E6%97%8F%E5%AD%A6%E5%B1%80	X	美国民族学局	fr,sv		
https://en.wikipedia.org/wiki/Arajadzor,_Nagorno-Karabakh	X	Arajadzor, Nagorno-Karabakh	fr,sv		
https://zh.wikipedia.org/wiki/%E5%BF%8D%E6%9C%AF	https://fi.wikipedia.org/wiki/Ninjutsu	忍术	fi,fr,sv		
https://en.wikipedia.org/wiki/Port_Wentworth,_Georgia	X	Port Wentworth, Georgia	fr,sv,zh		
https://fr.wikipedia.org/wiki/Vilvorde	X	Vilvorde	frr,sv,zh		
https://fr.wikipedia.org/wiki/Cadeilhan-Trach%C3%A8re	X	Cadeilhan-Trachère	sv,zh		
https://en.wikipedia.org/wiki/Diane_Valkenburg	https://fi.wikipedia.org/wiki/Diane_Valkenburg	Diane Valkenburg	fr,fi		
https://fr.wikipedia.org/wiki/Seimu	https://fi.wikipedia.org/wiki/Seimu	Seimu	fi,sv,zh		
https://en.wikipedia.org/wiki/Tobias_Karlsson_(handballer)	X	Tobias Karlsson (handballer)	fr,sv,zh		
https://sv.wikipedia.org/wiki/Fj%C3%A4llglim	https://fi.wikipedia.org/wiki/Tunturikohokki	Fjällglim	frp,fr,fi		
https://fr.wikipedia.org/wiki/Britney	https://fi.wikipedia.org/wiki/Britney_(albumi)	Britney	fi,sv,zh		
https://zh.wikipedia.org/wiki/%E8%82%BA%E7%A7%BB%E6%A4%8D	https://fi.wikipedia.org/wiki/Keuhkonsiirto	肺移植	fi,fr		
https://sv.wikipedia.org/wiki/Manly,_Iowa	X	Manly, Iowa	fr,zh		
https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%96%AF%E7%89%B9%E6%8B%89%E5%8D%8A%E5%B3%B6	https://fi.wikipedia.org/wiki/Istria	伊斯特拉半岛	fi,fr,sv		
https://sv.wikipedia.org/wiki/V%C3%A4rldsm%C3%A4sterskapen_i_taekwondo	X	Världsmästerskapen i taekwondo	fr,zh		
https://en.wikipedia.org/wiki/El_Mercurio_de_Valpara%C3%ADso	X	El Mercurio de Valparaíso	fr,sv		
https://fr.wikipedia.org/wiki/Hornbach_(ville)	X	Hornbach (ville)	sv,zh		
https://zh.wikipedia.org/wiki/%E9%BB%98%E6%A0%BC%E6%9E%97%E6%A0%B9	X	默格林根	fr,sv		
https://sv.wikipedia.org/wiki/Chun_Jung-myung	https://fi.wikipedia.org/wiki/Chun_Jung-myung	Chun Jung-myung	fr,fi,zh		
https://sv.wikipedia.org/wiki/Benny_Benassi	https://fi.wikipedia.org/wiki/Benny_Benassi	Benny Benassi	fr,fi,zh		
https://fr.wikipedia.org/wiki/Fraction_unitaire	https://fi.wikipedia.org/wiki/Yksikkömurtoluku	Fraction unitaire	fi,zh		
https://zh.wikipedia.org/wiki/%E5%A3%AE%E8%9F%B9%E8%9B%9B%E5%B1%9E	X	壮蟹蛛属	fr,sv		
https://zh.wikipedia.org/wiki/%E8%B4%BE%E6%9E%97%C2%B7%E6%89%80%E7%BD%97%E9%97%A8	https://fi.wikipedia.org/wiki/Jarrin_Solomon	贾林·所罗门	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E6%96%B0%E5%A0%A1-%E6%97%A7%E5%9F%8E	X	新堡-旧城	fr,sv		
https://en.wikipedia.org/wiki/Irrawaddy_River	https://fi.wikipedia.org/wiki/Iravadi	Iravadi	fi,sv,zh,fr	Mistä Iravadi on mahdollisesti saanut nimensä?	Mikä on Iravadin suurin sivujoki?
https://zh.wikipedia.org/wiki/%E9%98%BF%E8%BE%BE%E6%B2%B3%E7%95%94%E5%8D%A1%E5%8D%A2%E6%96%AF%E7%A7%91	X	阿达河畔卡卢斯科	fr,sv		
https://zh.wikipedia.org/wiki/%E6%96%BD%E6%B3%B0%E5%B0%94%E9%A9%AC%E5%85%8B%E5%B7%9E%E9%AD%8F%E6%96%AF%E5%9F%BA%E5%85%B4	X	施泰尔马克州魏斯基兴	fr,sv		
https://fr.wikipedia.org/wiki/Fuligo_septica	https://fi.wikipedia.org/wiki/Paranvoi	Fuligo septica	fi,sv		
https://zh.wikipedia.org/wiki/%E7%BD%97%E7%89%B9%E5%B7%B4%E5%85%8B	X	罗特巴克	fr,sv		
https://zh.wikipedia.org/wiki/2018%E5%B9%B4%E4%B8%AD%E5%9C%8B%E5%A4%A7%E7%8D%8E%E8%B3%BD	https://fi.wikipedia.org/wiki/Kiinan_Grand_Prix_2018	2018年中國大獎賽	fi,fr,sv		
https://fr.wikipedia.org/wiki/Dissidia:_Final_Fantasy	https://fi.wikipedia.org/wiki/Dissidia_Final_Fantasy	Dissidia Final Fantasy	fi,sv,zh	Mille pelikonsolille Dissidia Final Fantasy julkaistiin?	Montako hahmoa Dissidia Final Fantasy -videopelissä on?
https://zh.wikipedia.org/wiki/%E5%9B%BE%E5%8F%99%E5%8B%92%E8%AF%BA%E5%B8%83%E5%8B%92	https://fi.wikipedia.org/wiki/Toussus-le-Noble	图叙勒诺布勒	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E5%AE%97%E5%BA%A7%E9%A2%9D%E6%88%91%E7%95%A5%E5%A4%A7%E5%AD%A6	X	宗座额我略大学	fr,sv		
https://fr.wikipedia.org/wiki/G%C3%B6d%C3%B6ll%C5%91	https://fi.wikipedia.org/wiki/Gödöllő	Gödöllő	fi,sv,zh	Mitä taidesuuntausta Gödöllőssä sijaitseva Grassalkovichin palatsi edustaa?	Missä kaupungissa sijaitsee Grassalkovichin palatsi?
https://zh.wikipedia.org/wiki/%E5%BE%B7%E5%93%88%E7%B6%AD%E8%98%AD%E5%8A%A0%E6%8B%BF%E5%A4%A7DHC-8	https://fi.wikipedia.org/wiki/De_Havilland_Canada_Dash_8	德哈維蘭加拿大DHC-8	fi,fr,sv		
https://fr.wikipedia.org/wiki/Folding@home	https://fi.wikipedia.org/wiki/Folding@home	Folding@home	fi,sv,zh		
https://zh.wikipedia.org/wiki/%E5%8D%9A%E7%88%BE%E9%A6%AC%E9%87%8C%E7%83%8F%E5%B8%95%E9%BD%8A%E6%8B%89	X	博爾馬里烏帕齊拉	fr,sv		
https://sv.wikipedia.org/wiki/Rakke_kommun	X	Rakke kommun	fr,zh		
https://sv.wikipedia.org/wiki/PJAK	X	PJAK	fr,zh		
https://sv.wikipedia.org/wiki/41_(tal)	https://fi.wikipedia.org/wiki/41_(luku)	41 (tal)	fr,fi,zh		
https://sv.wikipedia.org/wiki/Munic%C3%ADpio_Namacunde	https://fi.wikipedia.org/wiki/Namakunde	Município Namacunde	fi,zh		
https://zh.wikipedia.org/wiki/%E6%95%98%E5%88%A9%E4%BA%9E%E5%9F%BA%E7%9D%A3%E6%95%99	https://fi.wikipedia.org/wiki/Syyriankielinen_kristillisyys	敘利亞基督教	fi,sv		
https://sv.wikipedia.org/wiki/Douglas_County,_Georgia	X	Douglas County, Georgia	fr,frr,zh		
https://sv.wikipedia.org/wiki/Carlo_Gozzi	https://fi.wikipedia.org/wiki/Carlo_Gozzi	Carlo Gozzi	fr,fi,zh	Minkä näytelmäkirjallisuuden alalajin kirjoittajana Carlo Gozzi pääosin tunnetaan?	Mikä oli Carlo Gozzin veljen ammatti?
https://fr.wikipedia.org/wiki/Gordon_Strachan	https://fi.wikipedia.org/wiki/Gordon_Strachan	Gordon Strachan	fi,sv,zh	Mikä on Gavin Strachanin isän ammatti?	Mitä pelipaikkaa Gordon Strachan pelasi?
https://zh.wikipedia.org/wiki/%E6%B1%89%E5%86%85%E6%96%AF%C2%B7%E9%9C%8D%E5%B0%94%E5%A7%86	X	汉内斯·霍尔姆	fr,sv		
https://en.wikipedia.org/wiki/Entomobrya	X	Entomobrya	fr,sv		
https://fr.wikipedia.org/wiki/La_Robine-sur-Galabre	X	La Robine-sur-Galabre	sv,zh		
https://fr.wikipedia.org/wiki/Sagrada_Fam%C3%ADlia_(Rio_Grande_do_Sul)	X	Sagrada Família (Rio Grande do Sul)	sv,zh		
https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E5%8C%97%E5%B2%AD%E5%9C%B0%E9%9C%87	https://fi.wikipedia.org/wiki/Northridgen_maanjäristys_1994	1994年北岭地震	fi,fr		
https://zh.wikipedia.org/wiki/%E5%B0%A4%E9%87%8C%C2%B7%E5%8A%A0%E6%B4%A5%E6%96%AF%E5%9F%BA	X	尤里·加津斯基	fr,sv		
https://zh.wikipedia.org/wiki/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%BE%B7%E7%BD%97%C2%B7%E6%99%AE%E5%A5%87%E5%B0%BC	https://fi.wikipedia.org/wiki/Alessandro_Puccini	Alessandro Puccini	fi,fr,sv	Minkä lajin edustaja on Alessandro Puccini?	Mitä seuraa Alessandro Puccini edustaa?
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%99%BB-%E9%98%BF%E5%87%B1%E5%BE%B7_(%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%B7%9E)	X	阿登-阿凱德 (加利福尼亞州)	fr,sv		
https://zh.wikipedia.org/wiki/%E9%98%BF%E6%9B%BC%E8%BE%BE%E7%A7%80	X	阿曼达秀	fr,sv		
https://sv.wikipedia.org/wiki/Condette	X	Condette	fr,zh		
https://zh.wikipedia.org/wiki/%E5%A4%A9%E7%90%86_(%E5%84%92%E5%AE%B6)	https://fi.wikipedia.org/wiki/Li_(kiinalainen_kosmologia)	Li (kiinalainen kosmologia)	fi,sv	Mitä li tarkoittaa kiinalaisessa kosmologiassa?	
https://fr.wikipedia.org/wiki/Paire_de_bases	https://fi.wikipedia.org/wiki/Emäspari	Paire de bases	fi,sv,zh		
https://fr.wikipedia.org/wiki/111_West_57th_Street	https://fi.wikipedia.org/wiki/111_West_57th_Street	111 West 57th Street	fi,sv,zh	Miten 111 West 57th Streetiä on pyritty vakauttamaan esimerkiksi kovan tuulen sattuessa? 	
https://en.wikipedia.org/wiki/Neolana	X	Neolana	fr,sv		
https://en.wikipedia.org/wiki/Apsilus	X	Apsilus	fr,sv		
https://sv.wikipedia.org/wiki/Plastic_Letters	https://fi.wikipedia.org/wiki/Plastic_Letters	Plastic Letters	fr,fi		
https://fr.wikipedia.org/wiki/Cirrostratus	https://fi.wikipedia.org/wiki/Harsopilvi	Harsopilvi	fi,sv,zh	Miten harsopilvet muodostuvat?	
https://en.wikipedia.org/wiki/R%C3%B3ger_Guedes	X	Róger Guedes	fr,zh		
https://zh.wikipedia.org/wiki/186%E5%B9%B4	https://fi.wikipedia.org/wiki/186	186年	fi,fr,sv		
https://sv.wikipedia.org/wiki/Guillaume_Bud%C3%A9	https://fi.wikipedia.org/wiki/Guillaume_Budé	Guillaume Budé	fr,fi,zh	Minkä tutkimuslaitoksen perustamiseen Guillaume Budé on merkittävästi vaikuttanut?	Missä yliopistossa Guillaume Budé opiskeli oikeustiedettä?
https://sv.wikipedia.org/wiki/Gammelstaden,_Helsingfors	https://fi.wikipedia.org/wiki/Vanhakaupunki_(Helsinki)	Vanhakaupunki (Helsinki)	fr,fi	Mihin suurpiiriin Helsingin kaupunginosa nimeltä Vanhakaupunki kuuluu?	Minkä kylän paikalle Helsinki alkujaan perustettiin?
https://zh.wikipedia.org/wiki/%E7%B1%B3%E8%8E%B1%E6%89%98	X	米莱托	fr,sv		
https://zh.wikipedia.org/wiki/%E5%88%86%E5%AD%90%E7%94%9F%E7%89%A9%E5%AD%A6	https://fi.wikipedia.org/wiki/Molekyylibiologia	分子生物学	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E4%B8%B9%C2%B7%E8%98%AD%E6%A0%BC%E5%80%AB	X	丹·蘭格倫	fr,sv		
https://sv.wikipedia.org/wiki/Mutoskop	https://fi.wikipedia.org/wiki/Mutoskooppi	Mutoskop	fr,fi		
	#REF!				
