url	title	languages
https://hi.wikipedia.org/wiki/%E0%A4%96%E0%A4%BC%E0%A5%8B%E0%A4%B5%E0%A5%8D%E0%A4%A6_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%82%E0%A4%A4	ख़ोव्द प्रांत	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%85%D8%B1%D9%83%D8%A8%D8%A9_%D8%B0%D8%A7%D8%AA_%D9%88%D9%82%D9%88%D8%AF_%D9%85%D8%B1%D9%86	مركبة ذات وقود مرن	ar,en,es,fi,fr,hi,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A4%B5%E0%A5%8D%E0%A4%AF_%E0%A4%85%E0%A4%A8%E0%A5%81%E0%A4%AA%E0%A4%BE%E0%A4%A4%E0%A5%80_%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%95%E0%A4%BE_%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE	द्रव्य अनुपाती क्रिया का नियम	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%88%E0%A4%A8%E0%A5%8B%E0%A4%95%E0%A4%A3	नैनोकण	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A3%D9%81%D9%88%D9%86%D8%AF%D9%8A%D9%84	أفونديل	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AF%D8%AF%D9%84%D8%A7%D9%8A%D9%86_%D9%87%D9%88%D9%84%D9%8A%D9%88%D9%88%D8%AF	ددلاين هوليوود	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86_%D8%B1%D9%8A%D9%85%D9%8A_%D8%AF%D9%88_%D8%A8%D8%B1%D9%88%D9%81%D9%86%D8%B3	سان ريمي دو بروفنس	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE	अधिनियम	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%86%D8%AA%D8%B1%D8%A7%D8%AA_%D8%A7%D9%84%D8%A3%D9%84%D9%88%D9%85%D9%86%D9%8A%D9%88%D9%85	نترات الألومنيوم	ar,en,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A4%BE%E0%A4%AF%E0%A4%A8%E0%A4%BE	डायना	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%87%D9%88%D9%83%D8%B1_%D9%87%D8%A7%D8%B1%D8%AA	هوكر هارت	ar,en,es,fi,fr,it,sv
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B9%D8%AB%D8%A9_%D8%A7%D9%84%D8%A5%D9%85%D8%A8%D8%B1%D8%A7%D8%B7%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%B1%D8%A9_%D9%84%D9%84%D9%82%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%B7%D8%A8%D9%8A%D8%A9_%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9	البعثة الإمبراطورية العابرة للقارة القطبية الجنوبية	ar,en,es,fi,fr,it,zh
https://fr.wikipedia.org/wiki/Unterseeboot_96_(1940)	Unterseeboot 96 (1940)	ar,en,es,fi,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AA%D8%B4%D8%A7%D8%B1%D9%84%D8%B2_%D8%A5%D8%AF%D9%88%D8%A7%D8%B1%D8%AF_%D9%83%D9%8A%D9%86%D8%BA%D8%B3%D9%81%D9%88%D8%B1%D8%AF	تشارلز إدوارد كينغسفورد	ar,en,es,fi,fr,it,zh
https://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%B9%D8%A9	مرعة	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%88%E0%A4%B2%E0%A5%8D%E0%A4%B8%E0%A4%BF%E0%A4%AF%E0%A4%AE_%E0%A4%B9%E0%A4%BE%E0%A4%87%E0%A4%A1%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%A1	कैल्सियम हाइड्राइड	ar,en,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Transformation_de_Mellin	Transformation de Mellin	ar,en,es,fi,fr,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%88%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%B2_%E0%A4%A1%E0%A5%87-%E0%A4%B2%E0%A5%81%E0%A4%88%E0%A4%B8	डैनियल डे-लुईस	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A4%BF%E0%A4%95%E0%A4%A8_%E0%A4%B2%E0%A4%BF%E0%A4%9F%E0%A4%BF%E0%A4%B2_(2005_%E0%A4%AB%E0%A4%BC%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%AE)	चिकन लिटिल (2005 फ़िल्म)	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A5%8B%E0%A4%B2%E0%A5%8D%E0%A4%9F%E0%A4%BE	वोल्टा	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Monteleone_di_Fermo	Monteleone di Fermo	ar,en,es,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B6%E0%A5%8D%E0%A4%9A%E0%A4%BF%E0%A4%AE_%E0%A4%A8%E0%A5%81%E0%A4%B8%E0%A4%BE_%E0%A4%A4%E0%A5%87%E0%A4%82%E0%A4%97%E0%A4%BE%E0%A4%B0%E0%A4%BE	पश्चिम नुसा तेंगारा	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A3%D8%AB%D9%84_%D8%B9%D8%AF%D9%8A%D9%85_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D8%A7%D9%82	أثل عديم الأوراق	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D8%AA%D9%84%D9%8A%D8%AA%D8%B2	بوتليتز	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A3%D9%81%D9%8A%D8%A8%D9%82%D8%B7%D8%B3	أفيبقطس	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%88%E0%A4%82%E0%A4%A7%E0%A4%A8_%E0%A4%B8%E0%A5%87%E0%A4%B2	ईंधन सेल	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4_%E0%A4%AA%E0%A4%BE%E0%A4%A0%E0%A5%8D%E0%A4%AF%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE	मुक्त पाठ्यक्रम	ar,en,es,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%88%E0%A4%B8%E0%A4%BE%E0%A4%88_%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%B6%E0%A4%A8	ईसाई दर्शन	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A5%A7%E0%A5%AA%E0%A5%A8%E0%A5%AA	१४२४	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4_%D8%A7%D9%84%D8%A3%D9%88%D9%84_(%D9%81%D8%B1%D9%86%D8%B3%D8%A7)	الجيش الأول (فرنسا)	ar,en,es,fi,fr,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B2_%E0%A4%AC%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%B9_%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%87%E0%A4%A4%E0%A5%8D%E0%A4%B0	अल बातिनाह क्षेत्र	ar,en,es,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%93	मरान्हाओ	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Tokorozawa	Tokorozawa	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%89%E0%A4%A8_%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%B0%E0%A4%A3	सिंक्रोट्रॉन विकिरण	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%AE%E0%A4%BE_%E0%A4%85%E0%A4%B2-%E0%A4%85%E0%A4%B6%E0%A4%A6	असमा अल-अशद	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%B1_%D8%A8%D9%8A%D9%86%D9%8A%D8%BA%D8%A7	نهر بينيغا	ar,en,es,fi,fr,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%E0%A4%A4%E0%A4%9F	सागरतट	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%A8%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%95	बुद्धिमान नेटवर्क	ar,en,fr,hi,it,zh
https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D9%88%D9%84_%D9%88%D9%8A%D9%84%D8%B1_(%D9%81%D9%86%D8%A7%D9%86)	باول ويلر (فنان)	ar,en,es,fi,fr,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%9F%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%88%E0%A4%A6%E0%A4%BE%E0%A4%A8	तटीय मैदान	ar,en,es,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Nypa_fruticans	Nypa fruticans	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Audi_80	Audi 80	ar,en,es,fi,fr,it,sv
https://fr.wikipedia.org/wiki/Dros%C3%A9ra_%C3%A0_feuilles_rondes	Droséra à feuilles rondes	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%B0%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%97%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE	जरारोगविद्या	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8_%E0%A4%95%E0%A4%BE_%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%9C	यूक्रेन का ध्वज	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%87%E0%A4%B6%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE	पेशमर्गा	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A4%BE%E0%A4%B2%E0%A5%81%E0%A4%AE%E0%A4%BF%E0%A4%A8	ड्यूरालुमिन	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Hrodna	Hrodna	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AA	कल्प	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	काल समीकरण	ar,en,es,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%A8%D9%88%D8%B1_(%D8%A2%D9%8A%D9%88%D8%A7)	تابور (آيوا)	ar,en,es,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%82%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%8B%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%89%E0%A4%AA%E0%A4%95%E0%A4%B0%E0%A4%A3_%E0%A4%AA%E0%A4%B9%E0%A4%9A%E0%A4%BE%E0%A4%A8	अंतर्राष्ट्रीय मोबाइल उपकरण पहचान	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A5%D9%86%D8%AC%D9%8A%D8%A8%D9%88%D8%B1%D8%BA_%D8%A8%D8%A7%D8%AE%D9%85%D8%A7%D9%86	إنجيبورغ باخمان	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%8C%E0%A4%A6%E0%A5%8D%E0%A4%97%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A4%A8	मौद्गल्यायन	ar,en,es,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%B2%E0%A5%80%E0%A4%95%E0%A4%BC	नस्तालीक़	ar,en,es,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE	सीपिया	en,es,fi,fr,hi,it,sv
https://fr.wikipedia.org/wiki/C%C3%A9sar-Fran%C3%A7ois_Cassini	César-François Cassini	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/The_Message_(chanson_de_Grandmaster_Flash_and_the_Furious_Five)	The Message (chanson de Grandmaster Flash and the Furious Five)	ar,en,es,fi,fr,it,sv
https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%84%D9%8A%D8%A7%D9%85_%D8%A8%D8%B1%D9%88%D9%86_(%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A)	ويليام برون (سياسي)	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%89%E0%A4%B2%E0%A5%87%E0%A4%95%E0%A5%88%E0%A4%B2%E0%A5%8D%E0%A4%B8%E0%A4%BF%E0%A4%AB%E0%A5%87%E0%A4%B0%E0%A5%89%E0%A4%B2	कॉलेकैल्सिफेरॉल	ar,en,es,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A5%A7%E0%A5%AC%E0%A5%AA%E0%A5%A8	१६४२	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC%E0%A5%87%E0%A4%B8%E0%A5%80	रोज़ेसी	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B9%D8%A7%D9%84_%D8%B1%D8%A7%D8%B4%D8%AF	عبد العال راشد	ar,en,es,fi,fr,it,sv
https://hi.wikipedia.org/wiki/1979_%E0%A4%B5%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A4%B2%E0%A4%A1%E0%A4%A8_%E0%A4%9F%E0%A5%87%E0%A4%A8%E0%A4%BF%E0%A4%B8_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BF%E0%A4%AF%E0%A5%8B%E0%A4%97%E0%A4%BF%E0%A4%A4%E0%A4%BE_-_%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE_%E0%A4%8F%E0%A4%95%E0%A4%B2	1979 विम्बलडन टेनिस प्रतियोगिता - महिला एकल	ar,en,es,fr,hi,it
https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%8D%E2%80%8D%E0%A4%B5_%E0%A4%95%E0%A5%88%E0%A4%82%E0%A4%B8%E0%A4%B0_%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%B8	विश्‍व कैंसर दिवस	ar,en,es,fr,hi,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%A4%E0%A4%83%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%B2%E0%A4%A8%E0%A4%B6%E0%A5%80%E0%A4%B2%E0%A4%A4%E0%A4%BE	स्वतःज्वलनशीलता	ar,en,es,fi,fr,hi,it
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%A1%E0%A4%A8%E0%A5%80_%E0%A4%AC%E0%A4%82%E0%A4%A6%E0%A4%B0%E0%A4%97%E0%A4%BE%E0%A4%B9_%E0%A4%AA%E0%A5%81%E0%A4%B2	सिडनी बंदरगाह पुल	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Teen_Wolf	Teen Wolf	ar,en,es,fi,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%85%D9%8A%D9%84%D9%8A%D8%AA%D9%88%D8%A8%D9%88%D9%84	ميليتوبول	ar,en,es,fi,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%84%D8%BA%D8%A9_%D8%A7%D9%84%D9%85%D8%A7%D9%84%D8%B7%D9%8A%D8%A9	اللغة المالطية	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Gaziosmanpa%C5%9Fa	Gaziosmanpaşa	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Dan_Howell	Dan Howell	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A5%A8%E0%A5%A6%E0%A5%A6%E0%A5%A7:_%E0%A4%85_%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A5%87%E0%A4%B8_%E0%A4%93%E0%A4%A1%E0%A4%BF%E0%A4%B8%E0%A5%80	२००१: अ स्पेस ओडिसी	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BF%E0%A4%95%E0%A5%8B%E0%A4%B2%E0%A4%B8_%E0%A4%8F%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%A1	निकोलस एस्क्यूड	ar,en,es,fi,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A5%AC_%E0%A4%85%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%88%E0%A4%B2	६ अप्रैल	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%8B%E0%A4%A1%E0%A4%BC%E0%A4%BE	फोड़ा	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A5%AA	४	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%B6%D8%BA%D8%B7_%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA	ضغط بيانات	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%AC%E0%A5%82_%E0%A4%AE%E0%A5%81%E0%A4%B9%E0%A4%AE%E0%A5%8D%E0%A4%AE%E0%A4%A6_%E0%A4%85%E0%A4%B2-%E0%A4%B9%E0%A4%B8%E0%A4%A8_%E0%A4%85%E0%A4%B2-%E0%A4%B9%E0%A4%AE%E0%A4%A6%E0%A4%BE%E0%A4%A8%E0%A5%80	अबू मुहम्मद अल-हसन अल-हमदानी	ar,en,es,fr,hi,it
https://ar.wikipedia.org/wiki/%D8%B3%D9%83%D9%88%D8%AA_%D9%83%D8%A7%D8%B1%D8%A8%D9%86%D8%AA%D8%B1	سكوت كاربنتر	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Horace_B%C3%A9n%C3%A9dict_de_Saussure	Horace Bénédict de Saussure	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Arne_Tiselius	Arne Tiselius	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BE%E0%A4%AF%E0%A5%81_%E0%A4%9B%E0%A4%A8%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0	वायु छनित्र	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86_(%D8%B3%D8%A8%D9%8A%D9%83%D8%A9)	إلكترون (سبيكة)	ar,en,es,fi,fr,it,sv
https://ar.wikipedia.org/wiki/%D9%85%D9%86%D8%AA%D8%AE%D8%A8_%D8%A7%D9%84%D8%B3%D9%86%D8%BA%D8%A7%D9%84_%D9%84%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85	منتخب السنغال لكرة القدم	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B2%E0%A4%AB%E0%A4%BC%E0%A5%80_%E0%A4%B8%E0%A5%81%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A5%80	सलफ़ी सुन्नी	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B2%D8%A8_%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A_%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84_%D8%BA%D9%8A%D9%86%D9%8A%D8%A7_%D9%88%D8%A7%D9%84%D8%B1%D8%A3%D8%B3_%D8%A7%D9%84%D8%A3%D8%AE%D8%B6%D8%B1	الحزب الإفريقي لاستقلال غينيا والرأس الأخضر	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%89%E0%A4%B8%E0%A4%B2%E0%A4%BF%E0%A4%82%E0%A4%A1_%E0%A4%8F%E0%A4%B2%E0%A5%8D%E0%A4%B8%E0%A5%80_%E0%A4%AB%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%82%E0%A4%95%E0%A4%B2%E0%A4%BF%E0%A4%A8	रॉसलिंड एल्सी फ्रेंकलिन	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%87%E0%A4%B5%E0%A5%8010	केवी10	ar,en,es,fi,fr,hi,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%8F%E0%A4%AF%E0%A4%B0%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%82%E0%A4%B8_%E0%A4%89%E0%A4%A1%E0%A4%BC%E0%A4%BE%E0%A4%A8_370	मलेशिया एयरलाइंस उड़ान 370	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%81%E0%A4%B0%E0%A5%81	कुरु	en,es,fr,hi,it,sv,zh
